"name","url","views"
"Midwestern Populations","https://opendata.socrata.com/Government/Midwestern-Populations/6jq8-h8bf","60"
"Planets by T","https://opendata.socrata.com/Education/Planets-by-T/7qdg-whu9","10"
"MS  2005","https://opendata.socrata.com/dataset/MS-2005/6vnc-mgku","5"
"Blog Display View","https://opendata.socrata.com/dataset/Blog-Display-View/cjg3-b5g2","5"
"se aceptan mientras no dane al medio ambiente ni perjudique a las personas su salud y bienestar","https://opendata.socrata.com/Government/se-aceptan-mientras-no-dane-al-medio-ambiente-ni-p/cz6j-4u7u","18"
"3. funcionários que trabalharam mais de 8 horas, no projeto “W8”, durante a semana de produção 21","https://opendata.socrata.com/Education/3-funcion-rios-que-trabalharam-mais-de-8-horas-no-/kw3a-j5m3","5"
"Battleground States' Turnout","https://opendata.socrata.com/dataset/Battleground-States-Turnout/gn7z-392t","7"
"Foreclosure Blocks-2","https://opendata.socrata.com/dataset/Foreclosure-Blocks-2/dcky-pjm5","6"
"Audiovisual equipment rental","https://opendata.socrata.com/Business/Audiovisual-equipment-rental/525g-gmdu","5"
"Get IT Support in New York","https://opendata.socrata.com/Fun/Get-IT-Support-in-New-York/7ja4-4k8m","6"
"Data","https://opendata.socrata.com/dataset/Data/c5fa-ucbe","5"
"james","https://opendata.socrata.com/Government/james/we5r-5c49","17"
"Women's University Prospects","https://opendata.socrata.com/Business/Women-s-University-Prospects/52ia-h36z","6"
"Energy Intensity Of Transit Motor Buses (Updated December 2008)","https://opendata.socrata.com/dataset/Energy-Intensity-Of-Transit-Motor-Buses-Updated-De/d8yg-7u8d","401"
"Total Wage And Salary Accruals By Transportation Industry ( Naics) ( Updated December 2008)","https://opendata.socrata.com/dataset/Total-Wage-And-Salary-Accruals-By-Transportation-I/7yub-yqm6","413"
"Chesaning Teachers/Salaries 2009-2010","https://opendata.socrata.com/Education/Chesaning-Teachers-Salaries-2009-2010/5p4v-vb2r","422"
"Condition Of Urban Bus And Rail Transit Maintenance Facilities ( Updated April 2008)","https://opendata.socrata.com/dataset/Condition-Of-Urban-Bus-And-Rail-Transit-Maintenanc/jjxs-ws48","406"
"California Ap Exam Results - 2001-02","https://opendata.socrata.com/dataset/California-Ap-Exam-Results-2001-02/sqxg-3cv6","403"
"All detected radioation","https://opendata.socrata.com/Government/All-detected-radioation/sifb-cbb9","494"
"Hillsdale Teachers/Salaries 2008-2009","https://opendata.socrata.com/Education/Hillsdale-Teachers-Salaries-2008-2009/f7rd-cdg5","405"
"Operation and Maintenance Programs (O-1)","https://opendata.socrata.com/Government/Operation-and-Maintenance-Programs-O-1-/7bap-mk2k","412"
"U.S. Gross Domestic Product (Gdp) Attributed To For- Hire Transportation Services ( Chained 2000 $ Billions) ( Updated March 2009)","https://opendata.socrata.com/dataset/U-S-Gross-Domestic-Product-Gdp-Attributed-To-For-H/idc9-ugp6","400"
"Condition Of U.S. Bridges (Updated March 2009)","https://opendata.socrata.com/dataset/Condition-Of-U-S-Bridges-Updated-March-2009-/9crq-ce4b","407"
"ICAPO Database","https://opendata.socrata.com/dataset/ICAPO-Database/di23-r6z4","405"
"Terminations","https://opendata.socrata.com/dataset/Terminations/jf8i-4vts","402"
"Michigan Public School Academies (Charter Schools)","https://opendata.socrata.com/Education/Michigan-Public-School-Academies-Charter-Schools-/jr9d-f8fd","452"
"2010 salary","https://opendata.socrata.com/Government/2010-salary/if67-2vks","424"
"mythology","https://opendata.socrata.com/Education/mythology/9zxb-denm","415"
"EPA Projects","https://opendata.socrata.com/dataset/EPA-Projects/pd3y-fwgt","397"
"Fillies","https://opendata.socrata.com/dataset/Fillies/cvfp-i6yd","392"
"California Sat State Level Scores - 2002-03","https://opendata.socrata.com/dataset/California-Sat-State-Level-Scores-2002-03/pra8-vpv2","409"
"California Ap Exam Results - 2002-03","https://opendata.socrata.com/dataset/California-Ap-Exam-Results-2002-03/sh9k-wuhq","404"
"Estimated Number Of Lives Saved By Use Of Restraints ( Updated July 2008)","https://opendata.socrata.com/dataset/Estimated-Number-Of-Lives-Saved-By-Use-Of-Restrain/3mjd-yvt2","407"
"U.S. Waterborne Freight (Updated October 2008)","https://opendata.socrata.com/dataset/U-S-Waterborne-Freight-Updated-October-2008-/ntqd-skcb","405"
"Transit Safety And Property Damage Data (Updated March 2009)","https://opendata.socrata.com/Government/Transit-Safety-And-Property-Damage-Data-Updated-Ma/iu7k-gsx7","407"
"Map View","https://opendata.socrata.com/dataset/Map-View/y9e9-fmkf","419"
"Top 20 Chicken Recipes","https://opendata.socrata.com/dataset/Top-20-Chicken-Recipes/cvny-aszt","372"
"Energy Intensity Of Amtrak Services (Updated April 2008)","https://opendata.socrata.com/dataset/Energy-Intensity-Of-Amtrak-Services-Updated-April-/7iiz-wmjc","403"
"Payroll Report - End Date 02/27/2013","https://opendata.socrata.com/Government/Payroll-Report-End-Date-02-27-2013/38uc-tci2","503"
"List of Apple Computer Stores","https://opendata.socrata.com/dataset/List-of-Apple-Computer-Stores/3s57-cwmz","410"
"Kenya Census Data","https://opendata.socrata.com/Government/Kenya-Census-Data/vud4-mkgt","297"
"South Carolina - Title 1 Grants To Educational Agencies","https://opendata.socrata.com/dataset/South-Carolina-Title-1-Grants-To-Educational-Agenc/3pkn-saqw","434"
"Employment In Transportation And Transportation- Related Occupations ( Updated December 2008)","https://opendata.socrata.com/dataset/Employment-In-Transportation-And-Transportation-Re/mdes-4tu5","410"
"Motor Vehicle Fuel Consumption And Travel (Updated March 2009)","https://opendata.socrata.com/dataset/Motor-Vehicle-Fuel-Consumption-And-Travel-Updated-/um5r-36hc","410"
"First Half 2011 Nominees","https://opendata.socrata.com/dataset/First-Half-2011-Nominees/4mvu-yegb","207"
"U.S. Gross Domestic Product (Gdp) Attributed To Transportation- Related Final Demand ( Current $ Billions) ( Updated March 2009)","https://opendata.socrata.com/dataset/U-S-Gross-Domestic-Product-Gdp-Attributed-To-Trans/4vui-tjpn","411"
"Utah Refinery Receipts Of Crude Oil By State 1960-2008","https://opendata.socrata.com/dataset/Utah-Refinery-Receipts-Of-Crude-Oil-By-State-1960-/5bwa-s9hi","408"
"New 0717","https://opendata.socrata.com/dataset/New-0717/y9m8-ry7e","406"
"DC Auditor Reports FY04","https://opendata.socrata.com/Government/DC-Auditor-Reports-FY04/bpns-ikdh","408"
"""Foreign Policy's"" Top 100 Public Intellectuals","https://opendata.socrata.com/dataset/-Foreign-Policy-s-Top-100-Public-Intellectuals/8c6i-u76p","374"
"Size Of Total Fiscal Year 2009 Budget Gaps","https://opendata.socrata.com/dataset/Size-Of-Total-Fiscal-Year-2009-Budget-Gaps/d9xx-eerz","407"
"Lottery Sales -- Type Of Game- 1980 To 2006","https://opendata.socrata.com/dataset/Lottery-Sales-Type-Of-Game-1980-To-2006/x2wj-59qy","406"
"Transit Industry Electric Power And Primary Energy Consumption And Travel ( Updated December 2008)","https://opendata.socrata.com/dataset/Transit-Industry-Electric-Power-And-Primary-Energy/k547-gsew","409"
"Cary NC GREENWAYTRAILS","https://opendata.socrata.com/Government/Cary-NC-GREENWAYTRAILS/kwn4-zwx6","5"
"Parks And Park Features","https://opendata.socrata.com/Government/Parks-And-Park-Features/mpn5-peds","31"
"Phone Systems in Maryland","https://opendata.socrata.com/Business/Phone-Systems-in-Maryland/uh9f-kqnp","6"
"Gift your Elder with an Utimate Care","https://opendata.socrata.com/Business/Gift-your-Elder-with-an-Utimate-Care/dxif-hxf9","4"
"Pennsylvania Home Care Agencies","https://opendata.socrata.com/dataset/Pennsylvania-Home-Care-Agencies/ti2e-vm3q","6"
"registro","https://opendata.socrata.com/dataset/registro/24eq-3kbk","4"
"Biometric Fingerprint Time Clocks","https://opendata.socrata.com/Business/Biometric-Fingerprint-Time-Clocks/r595-fi89","11"
"Deep Tissue Massage Saskatoon Canada","https://opendata.socrata.com/dataset/Deep-Tissue-Massage-Saskatoon-Canada/f3mb-j8sf","6"
"100 K + White House Staff","https://opendata.socrata.com/Government/100-K-White-House-Staff/7w6z-5tnr","35"
"jess ghg view","https://opendata.socrata.com/dataset/jess-ghg-view/feqj-nw5q","21"
"בדיקה","https://opendata.socrata.com/dataset/-/3pwm-6zwb","4"
"Senior Citizen Needs Special Cares","https://opendata.socrata.com/dataset/Senior-Citizen-Needs-Special-Cares/vubb-uvx6","4"
"Cary NC Recreation Cultural Resources FACILITY INFO","https://opendata.socrata.com/Government/Cary-NC-Recreation-Cultural-Resources-FACILITY-INF/3xxf-2wpn","5"
"CPA Washington DC","https://opendata.socrata.com/Business/CPA-Washington-DC/7dx5-kw8m","5"
"burguer","https://opendata.socrata.com/Fun/burguer/iyqy-frev","161"
"Important considerations in Auto repair","https://opendata.socrata.com/Business/Important-considerations-in-Auto-repair/69vq-cjsu","6"
"geeks location test","https://opendata.socrata.com/Fun/geeks-location-test/6k3m-ir3u","16"
"turing","https://opendata.socrata.com/Education/turing/qbja-hqfp","11"
"Guest List","https://opendata.socrata.com/dataset/Guest-List/4jwh-rg4m","12"
"Fire Place Repair DC","https://opendata.socrata.com/Business/Fire-Place-Repair-DC/frvq-5jwr","4"
"Ohio Violent and Property Crime Rates 2010","https://opendata.socrata.com/dataset/Ohio-Violent-and-Property-Crime-Rates-2010/w57m-jyp2","5"
"ByGender","https://opendata.socrata.com/dataset/ByGender/pycq-3nvv","4"
"bell.xls-2","https://opendata.socrata.com/dataset/bell-xls-2/bkb7-r5zw","6"
"30-3-2013","https://opendata.socrata.com/dataset/30-3-2013/anfv-jjd8","8"
"Column chart 1","https://opendata.socrata.com/dataset/Column-chart-1/8nqx-rv8h","5"
"teser","https://opendata.socrata.com/dataset/teser/kvem-tcqa","7"
"Payson's burglaries in 2012","https://opendata.socrata.com/dataset/Payson-s-burglaries-in-2012/kpsn-pktx","13"
"Harga Pangan Strategis Pasar Kota Rembang Februari 2013","https://opendata.socrata.com/City-Services/Harga-Pangan-Strategis-Pasar-Kota-Rembang-Februari/kd6j-7w62","6"
"max","https://opendata.socrata.com/dataset/max/xczc-qkhi","10"
"Region of Peel 2011 Building Permit Data","https://opendata.socrata.com/dataset/Region-of-Peel-2011-Building-Permit-Data/cra8-5y9j","7"
"The Canada Ecommerce Web Design and Development","https://opendata.socrata.com/dataset/The-Canada-Ecommerce-Web-Design-and-Development/azyw-4pmf","8"
"테스트데이터","https://opendata.socrata.com/Fun/-/f4sx-rnyg","10"
"Hasil Lpf","https://opendata.socrata.com/dataset/Hasil-Lpf/96gk-xu75","5"
"test tree","https://opendata.socrata.com/Government/test-tree/axs7-vp5y","5"
"bar chart without table","https://opendata.socrata.com/dataset/bar-chart-without-table/n7yy-dm5r","14"
"Ballbags","https://opendata.socrata.com/dataset/Ballbags/pjvn-zhgi","5"
"Sales share of the world's leading 250 retailers 2011, by region/country","https://opendata.socrata.com/dataset/Sales-share-of-the-world-s-leading-250-retailers-2/wvy5-6fx8","9"
"% of total Grants by Vendor","https://opendata.socrata.com/Government/-of-total-Grants-by-Vendor/cw6y-btqq","222"
"Numbers with nulls","https://opendata.socrata.com/dataset/Numbers-with-nulls/apby-wgat","7"
"Merged-sales-propwithstruct","https://opendata.socrata.com/dataset/Merged-sales-propwithstruct/ryc7-h7dt","17"
"Link Database","https://opendata.socrata.com/dataset/Link-Database/wuyk-t8xu","401"
"California Agricultural Census Special Tabulation- 1982","https://opendata.socrata.com/dataset/California-Agricultural-Census-Special-Tabulation-/wfm6-quca","404"
"Annual Highway Congestion Cost (Updated December 2007)","https://opendata.socrata.com/dataset/Annual-Highway-Congestion-Cost-Updated-December-20/qwq4-mwtt","396"
"San Francisco Demolition Permits - June","https://opendata.socrata.com/Government/San-Francisco-Demolition-Permits-June/dju3-j3rw","396"
"U.S. Airport Runway Pavement Conditions (Updated December 2008)","https://opendata.socrata.com/dataset/U-S-Airport-Runway-Pavement-Conditions-Updated-Dec/8k9b-dive","396"
"test","https://opendata.socrata.com/Government/test/xbpk-tsk8","436"
"blist blog (RSS example)","https://opendata.socrata.com/dataset/blist-blog-RSS-example-/puup-gmfv","395"
"Scholarships bring rising number of Saudis to U.S.","https://opendata.socrata.com/Education/Scholarships-bring-rising-number-of-Saudis-to-U-S-/uerg-fs24","583"
"Test","https://opendata.socrata.com/Business/Test/eu8n-72dj","418"
"NFL Valuations","https://opendata.socrata.com/dataset/NFL-Valuations/h3n6-ubxa","383"
"Real Estate Companies","https://opendata.socrata.com/Business/Real-Estate-Companies/dc66-84if","404"
"Book List","https://opendata.socrata.com/dataset/Book-List/eht8-p6ej","396"
"Bird Strikes 2008 Speed Timeline","https://opendata.socrata.com/Government/Bird-Strikes-2008-Speed-Timeline/kntq-wx8i","506"
"123","https://opendata.socrata.com/dataset/123/njwj-2za9","402"
"Class I Rail Freight Fuel Consumption And Travel (Updated October 2008)","https://opendata.socrata.com/dataset/Class-I-Rail-Freight-Fuel-Consumption-And-Travel-U/3f76-mdxi","396"
"Estimated National Emissions Of Sulfur Dioxide ( Updated December 2008)","https://opendata.socrata.com/dataset/Estimated-National-Emissions-Of-Sulfur-Dioxide-Upd/mzei-n6i4","400"
"Personal Expenditures By Category (Updated July 2008)","https://opendata.socrata.com/dataset/Personal-Expenditures-By-Category-Updated-July-200/zp2d-adie","396"
"Colorado - Title 1 Grants To Educational Agencies","https://opendata.socrata.com/dataset/Colorado-Title-1-Grants-To-Educational-Agencies/296e-aetm","406"
"DC Auditor Reports FY02","https://opendata.socrata.com/Government/DC-Auditor-Reports-FY02/tdx3-my4w","413"
"California Public School Enrollment - 2005-06","https://opendata.socrata.com/dataset/California-Public-School-Enrollment-2005-06/2ivc-w6cx","399"
"Sake","https://opendata.socrata.com/Fun/Sake/p66n-x9xz","398"
"Simple Example for KS2","https://opendata.socrata.com/Education/Simple-Example-for-KS2/ctiz-egeu","397"
"Bird Strikes 2008 Speed Timeline","https://opendata.socrata.com/Government/Bird-Strikes-2008-Speed-Timeline/ijbj-kdxn","568"
"Search on leaves","https://opendata.socrata.com/dataset/Search-on-leaves/bdwm-6vfj","401"
"kmerritt","https://opendata.socrata.com/dataset/kmerritt/nxnn-c5s6","397"
"Median Weekly Earnings Of Full-Time Wage And Salary Workers In Transportation By Detailed Occupation (1998 Standard Occupational Classification [ Soc] Basis) ( Updated March 2009)","https://opendata.socrata.com/dataset/Median-Weekly-Earnings-Of-Full-Time-Wage-And-Salar/ix8q-wu7b","403"
"2008 BOLD Survey of Puget Sound Levels for Pesticides, SVOC, and Metals Raw Data","https://opendata.socrata.com/Government/2008-BOLD-Survey-of-Puget-Sound-Levels-for-Pestici/uwzt-j9pn","438"
"ggdgdg","https://opendata.socrata.com/dataset/ggdgdg/3bej-8v2i","401"
"U.S. On-Demand Air Taxi Safety Data (Updated July 2008)","https://opendata.socrata.com/dataset/U-S-On-Demand-Air-Taxi-Safety-Data-Updated-July-20/36af-bug8","400"
"Venezia Arte Pubblica","https://opendata.socrata.com/Education/Venezia-Arte-Pubblica/7gkg-akke","520"
"House Salary Data","https://opendata.socrata.com/Government/House-Salary-Data/q9ja-zp2m","395"
"England's matches","https://opendata.socrata.com/Fun/England-s-matches/6s29-qpvz","408"
"DOT: Highway Materials: Continental U.S>","https://opendata.socrata.com/Government/DOT-Highway-Materials-Continental-U-S-/xhq5-xmnr","406"
"Average Cost Of Owning And Operating An Automobile (Updated July 2008)","https://opendata.socrata.com/dataset/Average-Cost-Of-Owning-And-Operating-An-Automobile/twnp-u3dm","401"
"Estimated National Emissions Of Nitrogen Oxides ( Updated December 2008)","https://opendata.socrata.com/dataset/Estimated-National-Emissions-Of-Nitrogen-Oxides-Up/64zs-5vhe","404"
"Air Passenger Travel Departures From The United States (Updated April 2008)","https://opendata.socrata.com/dataset/Air-Passenger-Travel-Departures-From-The-United-St/6vae-3qnr","401"
"Employment In For-Hire Transportation And Selected Transportation- Related Industries ( Sic)","https://opendata.socrata.com/dataset/Employment-In-For-Hire-Transportation-And-Selected/bg58-6thq","401"
"Number Of Governors By Political Party Affiliation- 1970 To 2007","https://opendata.socrata.com/dataset/Number-Of-Governors-By-Political-Party-Affiliation/5y8e-a3kv","390"
"Kitsap County Vote Total Comparison","https://opendata.socrata.com/dataset/Kitsap-County-Vote-Total-Comparison/qykv-a8xa","399"
"PageView Growth for Socrata-powered Open Data Sites (Since 9/30/2010)","https://opendata.socrata.com/Government/PageView-Growth-for-Socrata-powered-Open-Data-Site/jb48-zmhz","412"
"VA","https://opendata.socrata.com/dataset/VA/8yp8-dsv7","8"
"Theft Time Filtered","https://opendata.socrata.com/dataset/Theft-Time-Filtered/b7ad-7srw","5"
"FY2012 OJP Grant Award Data - Map View","https://opendata.socrata.com/Government/FY2012-OJP-Grant-Award-Data-Map-View/xcsw-tvtc","25"
"Important Considerations for Senior Home Care","https://opendata.socrata.com/dataset/Important-Considerations-for-Senior-Home-Care/fvi2-bb59","6"
